id,hoa_giap_a,hoa_giap_b,nap_am_a,nap_am_b,hanh_a,hanh_b,quan_he_ngu_hanh,quan_he_dia_chi,cung_chi,nguon,ghi_chu
Bính Dần|Ất Mùi,Bính Dần,Ất Mùi,Lư Trung Hỏa,Sa Trung Kim,Hỏa,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Bính Dần|Bính Thân,Bính Dần,Bính Thân,Lư Trung Hỏa,Sơn Hạ Hỏa,Hỏa,Hỏa,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Bính Dần|Đinh Dậu,Bính Dần,Đinh Dậu,Lư Trung Hỏa,Sơn Hạ Hỏa,Hỏa,Hỏa,tuong_hoa,binh_thuong,khong,tinh-toan,
Bính Dần|Mậu Tuất,Bính Dần,Mậu Tuất,Lư Trung Hỏa,Bình Địa Mộc,Hỏa,Mộc,tuong_sinh,tam_hop,khong,tinh-toan,
Bính Dần|Kỷ Hợi,Bính Dần,Kỷ Hợi,Lư Trung Hỏa,Bình Địa Mộc,Hỏa,Mộc,tuong_sinh,luc_hop,khong,tinh-toan,
Bính Dần|Canh Tý,Bính Dần,Canh Tý,Lư Trung Hỏa,Bích Thượng Thổ,Hỏa,Thổ,tuong_sinh,binh_thuong,khong,tinh-toan,
Bính Dần|Tân Sửu,Bính Dần,Tân Sửu,Lư Trung Hỏa,Bích Thượng Thổ,Hỏa,Thổ,tuong_sinh,binh_thuong,khong,tinh-toan,
Bính Dần|Nhâm Dần,Bính Dần,Nhâm Dần,Lư Trung Hỏa,Kim Bạc Kim,Hỏa,Kim,tuong_khac,cung_chi,co,tinh-toan,
Bính Dần|Quý Mão,Bính Dần,Quý Mão,Lư Trung Hỏa,Kim Bạc Kim,Hỏa,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Bính Dần|Giáp Thìn,Bính Dần,Giáp Thìn,Lư Trung Hỏa,Phú Đăng Hỏa,Hỏa,Hỏa,tuong_hoa,binh_thuong,khong,tinh-toan,
Bính Dần|Ất Tỵ,Bính Dần,Ất Tỵ,Lư Trung Hỏa,Phú Đăng Hỏa,Hỏa,Hỏa,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Bính Dần|Bính Ngọ,Bính Dần,Bính Ngọ,Lư Trung Hỏa,Thiên Hà Thủy,Hỏa,Thủy,tuong_khac,tam_hop,khong,tinh-toan,
Bính Dần|Đinh Mùi,Bính Dần,Đinh Mùi,Lư Trung Hỏa,Thiên Hà Thủy,Hỏa,Thủy,tuong_khac,binh_thuong,khong,tinh-toan,
Bính Dần|Mậu Thân,Bính Dần,Mậu Thân,Lư Trung Hỏa,Đại Trạch Thổ,Hỏa,Thổ,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Bính Dần|Kỷ Dậu,Bính Dần,Kỷ Dậu,Lư Trung Hỏa,Đại Trạch Thổ,Hỏa,Thổ,tuong_sinh,binh_thuong,khong,tinh-toan,
Bính Dần|Canh Tuất,Bính Dần,Canh Tuất,Lư Trung Hỏa,Thoa Xuyến Kim,Hỏa,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Bính Dần|Tân Hợi,Bính Dần,Tân Hợi,Lư Trung Hỏa,Thoa Xuyến Kim,Hỏa,Kim,tuong_khac,luc_hop,khong,tinh-toan,
Bính Dần|Nhâm Tý,Bính Dần,Nhâm Tý,Lư Trung Hỏa,Tang Đố Mộc,Hỏa,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Bính Dần|Quý Sửu,Bính Dần,Quý Sửu,Lư Trung Hỏa,Tang Đố Mộc,Hỏa,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Bính Dần|Giáp Dần,Bính Dần,Giáp Dần,Lư Trung Hỏa,Đại Khê Thủy,Hỏa,Thủy,tuong_khac,cung_chi,co,tinh-toan,
Bính Dần|Ất Mão,Bính Dần,Ất Mão,Lư Trung Hỏa,Đại Khê Thủy,Hỏa,Thủy,tuong_khac,binh_thuong,khong,tinh-toan,
Bính Dần|Bính Thìn,Bính Dần,Bính Thìn,Lư Trung Hỏa,Sa Trung Thổ,Hỏa,Thổ,tuong_sinh,binh_thuong,khong,tinh-toan,
Bính Dần|Đinh Tỵ,Bính Dần,Đinh Tỵ,Lư Trung Hỏa,Sa Trung Thổ,Hỏa,Thổ,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Bính Dần|Mậu Ngọ,Bính Dần,Mậu Ngọ,Lư Trung Hỏa,Thiên Thượng Hỏa,Hỏa,Hỏa,tuong_hoa,tam_hop,khong,tinh-toan,
Bính Dần|Kỷ Mùi,Bính Dần,Kỷ Mùi,Lư Trung Hỏa,Thiên Thượng Hỏa,Hỏa,Hỏa,tuong_hoa,binh_thuong,khong,tinh-toan,
Bính Dần|Canh Thân,Bính Dần,Canh Thân,Lư Trung Hỏa,Thạch Lựu Mộc,Hỏa,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Bính Dần|Tân Dậu,Bính Dần,Tân Dậu,Lư Trung Hỏa,Thạch Lựu Mộc,Hỏa,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Bính Dần|Nhâm Tuất,Bính Dần,Nhâm Tuất,Lư Trung Hỏa,Đại Hải Thủy,Hỏa,Thủy,tuong_khac,tam_hop,khong,tinh-toan,
Bính Dần|Quý Hợi,Bính Dần,Quý Hợi,Lư Trung Hỏa,Đại Hải Thủy,Hỏa,Thủy,tuong_khac,luc_hop,khong,tinh-toan,
Đinh Mão|Giáp Tý,Đinh Mão,Giáp Tý,Lư Trung Hỏa,Hải Trung Kim,Hỏa,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Ất Sửu,Đinh Mão,Ất Sửu,Lư Trung Hỏa,Hải Trung Kim,Hỏa,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Đinh Mão|Bính Dần,Đinh Mão,Bính Dần,Lư Trung Hỏa,Lư Trung Hỏa,Hỏa,Hỏa,tuong_hoa,binh_thuong,khong,tinh-toan,
Đinh Mão|Đinh Mão,Đinh Mão,Đinh Mão,Lư Trung Hỏa,Lư Trung Hỏa,Hỏa,Hỏa,tuong_hoa,cung_chi,co,tinh-toan,
Đinh Mão|Mậu Thìn,Đinh Mão,Mậu Thìn,Lư Trung Hỏa,Đại Lâm Mộc,Hỏa,Mộc,tuong_sinh,luc_hai,khong,tinh-toan,
Đinh Mão|Kỷ Tỵ,Đinh Mão,Kỷ Tỵ,Lư Trung Hỏa,Đại Lâm Mộc,Hỏa,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Đinh Mão|Canh Ngọ,Đinh Mão,Canh Ngọ,Lư Trung Hỏa,Lộ Bàng Thổ,Hỏa,Thổ,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Tân Mùi,Đinh Mão,Tân Mùi,Lư Trung Hỏa,Lộ Bàng Thổ,Hỏa,Thổ,tuong_sinh,tam_hop,khong,tinh-toan,
Đinh Mão|Nhâm Thân,Đinh Mão,Nhâm Thân,Lư Trung Hỏa,Kiếm Phong Kim,Hỏa,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Đinh Mão|Quý Dậu,Đinh Mão,Quý Dậu,Lư Trung Hỏa,Kiếm Phong Kim,Hỏa,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Giáp Tuất,Đinh Mão,Giáp Tuất,Lư Trung Hỏa,Sơn Đầu Hỏa,Hỏa,Hỏa,tuong_hoa,luc_hop,khong,tinh-toan,
Đinh Mão|Ất Hợi,Đinh Mão,Ất Hợi,Lư Trung Hỏa,Sơn Đầu Hỏa,Hỏa,Hỏa,tuong_hoa,tam_hop,khong,tinh-toan,
Đinh Mão|Bính Tý,Đinh Mão,Bính Tý,Lư Trung Hỏa,Giản Hạ Thủy,Hỏa,Thủy,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Đinh Sửu,Đinh Mão,Đinh Sửu,Lư Trung Hỏa,Giản Hạ Thủy,Hỏa,Thủy,tuong_khac,binh_thuong,khong,tinh-toan,
Đinh Mão|Mậu Dần,Đinh Mão,Mậu Dần,Lư Trung Hỏa,Thành Đầu Thổ,Hỏa,Thổ,tuong_sinh,binh_thuong,khong,tinh-toan,
Đinh Mão|Kỷ Mão,Đinh Mão,Kỷ Mão,Lư Trung Hỏa,Thành Đầu Thổ,Hỏa,Thổ,tuong_sinh,cung_chi,co,tinh-toan,
Đinh Mão|Canh Thìn,Đinh Mão,Canh Thìn,Lư Trung Hỏa,Bạch Lạp Kim,Hỏa,Kim,tuong_khac,luc_hai,khong,tinh-toan,
Đinh Mão|Tân Tỵ,Đinh Mão,Tân Tỵ,Lư Trung Hỏa,Bạch Lạp Kim,Hỏa,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Đinh Mão|Nhâm Ngọ,Đinh Mão,Nhâm Ngọ,Lư Trung Hỏa,Dương Liễu Mộc,Hỏa,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Quý Mùi,Đinh Mão,Quý Mùi,Lư Trung Hỏa,Dương Liễu Mộc,Hỏa,Mộc,tuong_sinh,tam_hop,khong,tinh-toan,
Đinh Mão|Giáp Thân,Đinh Mão,Giáp Thân,Lư Trung Hỏa,Tuyền Trung Thủy,Hỏa,Thủy,tuong_khac,binh_thuong,khong,tinh-toan,
Đinh Mão|Ất Dậu,Đinh Mão,Ất Dậu,Lư Trung Hỏa,Tuyền Trung Thủy,Hỏa,Thủy,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Bính Tuất,Đinh Mão,Bính Tuất,Lư Trung Hỏa,Ốc Thượng Thổ,Hỏa,Thổ,tuong_sinh,luc_hop,khong,tinh-toan,
Đinh Mão|Đinh Hợi,Đinh Mão,Đinh Hợi,Lư Trung Hỏa,Ốc Thượng Thổ,Hỏa,Thổ,tuong_sinh,tam_hop,khong,tinh-toan,
Đinh Mão|Mậu Tý,Đinh Mão,Mậu Tý,Lư Trung Hỏa,Tích Lịch Hỏa,Hỏa,Hỏa,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Kỷ Sửu,Đinh Mão,Kỷ Sửu,Lư Trung Hỏa,Tích Lịch Hỏa,Hỏa,Hỏa,tuong_hoa,binh_thuong,khong,tinh-toan,
Đinh Mão|Canh Dần,Đinh Mão,Canh Dần,Lư Trung Hỏa,Tùng Bách Mộc,Hỏa,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Đinh Mão|Tân Mão,Đinh Mão,Tân Mão,Lư Trung Hỏa,Tùng Bách Mộc,Hỏa,Mộc,tuong_sinh,cung_chi,co,tinh-toan,
Đinh Mão|Nhâm Thìn,Đinh Mão,Nhâm Thìn,Lư Trung Hỏa,Trường Lưu Thủy,Hỏa,Thủy,tuong_khac,luc_hai,khong,tinh-toan,
Đinh Mão|Quý Tỵ,Đinh Mão,Quý Tỵ,Lư Trung Hỏa,Trường Lưu Thủy,Hỏa,Thủy,tuong_khac,binh_thuong,khong,tinh-toan,
Đinh Mão|Giáp Ngọ,Đinh Mão,Giáp Ngọ,Lư Trung Hỏa,Sa Trung Kim,Hỏa,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Ất Mùi,Đinh Mão,Ất Mùi,Lư Trung Hỏa,Sa Trung Kim,Hỏa,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Đinh Mão|Bính Thân,Đinh Mão,Bính Thân,Lư Trung Hỏa,Sơn Hạ Hỏa,Hỏa,Hỏa,tuong_hoa,binh_thuong,khong,tinh-toan,
Đinh Mão|Đinh Dậu,Đinh Mão,Đinh Dậu,Lư Trung Hỏa,Sơn Hạ Hỏa,Hỏa,Hỏa,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Mậu Tuất,Đinh Mão,Mậu Tuất,Lư Trung Hỏa,Bình Địa Mộc,Hỏa,Mộc,tuong_sinh,luc_hop,khong,tinh-toan,
Đinh Mão|Kỷ Hợi,Đinh Mão,Kỷ Hợi,Lư Trung Hỏa,Bình Địa Mộc,Hỏa,Mộc,tuong_sinh,tam_hop,khong,tinh-toan,
Đinh Mão|Canh Tý,Đinh Mão,Canh Tý,Lư Trung Hỏa,Bích Thượng Thổ,Hỏa,Thổ,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Tân Sửu,Đinh Mão,Tân Sửu,Lư Trung Hỏa,Bích Thượng Thổ,Hỏa,Thổ,tuong_sinh,binh_thuong,khong,tinh-toan,
Đinh Mão|Nhâm Dần,Đinh Mão,Nhâm Dần,Lư Trung Hỏa,Kim Bạc Kim,Hỏa,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Đinh Mão|Quý Mão,Đinh Mão,Quý Mão,Lư Trung Hỏa,Kim Bạc Kim,Hỏa,Kim,tuong_khac,cung_chi,co,tinh-toan,
Đinh Mão|Giáp Thìn,Đinh Mão,Giáp Thìn,Lư Trung Hỏa,Phú Đăng Hỏa,Hỏa,Hỏa,tuong_hoa,luc_hai,khong,tinh-toan,
Đinh Mão|Ất Tỵ,Đinh Mão,Ất Tỵ,Lư Trung Hỏa,Phú Đăng Hỏa,Hỏa,Hỏa,tuong_hoa,binh_thuong,khong,tinh-toan,
Đinh Mão|Bính Ngọ,Đinh Mão,Bính Ngọ,Lư Trung Hỏa,Thiên Hà Thủy,Hỏa,Thủy,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Đinh Mùi,Đinh Mão,Đinh Mùi,Lư Trung Hỏa,Thiên Hà Thủy,Hỏa,Thủy,tuong_khac,tam_hop,khong,tinh-toan,
Đinh Mão|Mậu Thân,Đinh Mão,Mậu Thân,Lư Trung Hỏa,Đại Trạch Thổ,Hỏa,Thổ,tuong_sinh,binh_thuong,khong,tinh-toan,
Đinh Mão|Kỷ Dậu,Đinh Mão,Kỷ Dậu,Lư Trung Hỏa,Đại Trạch Thổ,Hỏa,Thổ,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Canh Tuất,Đinh Mão,Canh Tuất,Lư Trung Hỏa,Thoa Xuyến Kim,Hỏa,Kim,tuong_khac,luc_hop,khong,tinh-toan,
Đinh Mão|Tân Hợi,Đinh Mão,Tân Hợi,Lư Trung Hỏa,Thoa Xuyến Kim,Hỏa,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Đinh Mão|Nhâm Tý,Đinh Mão,Nhâm Tý,Lư Trung Hỏa,Tang Đố Mộc,Hỏa,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Quý Sửu,Đinh Mão,Quý Sửu,Lư Trung Hỏa,Tang Đố Mộc,Hỏa,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Đinh Mão|Giáp Dần,Đinh Mão,Giáp Dần,Lư Trung Hỏa,Đại Khê Thủy,Hỏa,Thủy,tuong_khac,binh_thuong,khong,tinh-toan,
Đinh Mão|Ất Mão,Đinh Mão,Ất Mão,Lư Trung Hỏa,Đại Khê Thủy,Hỏa,Thủy,tuong_khac,cung_chi,co,tinh-toan,
Đinh Mão|Bính Thìn,Đinh Mão,Bính Thìn,Lư Trung Hỏa,Sa Trung Thổ,Hỏa,Thổ,tuong_sinh,luc_hai,khong,tinh-toan,
Đinh Mão|Đinh Tỵ,Đinh Mão,Đinh Tỵ,Lư Trung Hỏa,Sa Trung Thổ,Hỏa,Thổ,tuong_sinh,binh_thuong,khong,tinh-toan,
Đinh Mão|Mậu Ngọ,Đinh Mão,Mậu Ngọ,Lư Trung Hỏa,Thiên Thượng Hỏa,Hỏa,Hỏa,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Kỷ Mùi,Đinh Mão,Kỷ Mùi,Lư Trung Hỏa,Thiên Thượng Hỏa,Hỏa,Hỏa,tuong_hoa,tam_hop,khong,tinh-toan,
Đinh Mão|Canh Thân,Đinh Mão,Canh Thân,Lư Trung Hỏa,Thạch Lựu Mộc,Hỏa,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Đinh Mão|Tân Dậu,Đinh Mão,Tân Dậu,Lư Trung Hỏa,Thạch Lựu Mộc,Hỏa,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Đinh Mão|Nhâm Tuất,Đinh Mão,Nhâm Tuất,Lư Trung Hỏa,Đại Hải Thủy,Hỏa,Thủy,tuong_khac,luc_hop,khong,tinh-toan,
Đinh Mão|Quý Hợi,Đinh Mão,Quý Hợi,Lư Trung Hỏa,Đại Hải Thủy,Hỏa,Thủy,tuong_khac,tam_hop,khong,tinh-toan,
Mậu Thìn|Giáp Tý,Mậu Thìn,Giáp Tý,Đại Lâm Mộc,Hải Trung Kim,Mộc,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Mậu Thìn|Ất Sửu,Mậu Thìn,Ất Sửu,Đại Lâm Mộc,Hải Trung Kim,Mộc,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Bính Dần,Mậu Thìn,Bính Dần,Đại Lâm Mộc,Lư Trung Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Mậu Thìn|Đinh Mão,Mậu Thìn,Đinh Mão,Đại Lâm Mộc,Lư Trung Hỏa,Mộc,Hỏa,tuong_sinh,luc_hai,khong,tinh-toan,
Mậu Thìn|Mậu Thìn,Mậu Thìn,Mậu Thìn,Đại Lâm Mộc,Đại Lâm Mộc,Mộc,Mộc,tuong_hoa,cung_chi,co,tinh-toan,
Mậu Thìn|Kỷ Tỵ,Mậu Thìn,Kỷ Tỵ,Đại Lâm Mộc,Đại Lâm Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Mậu Thìn|Canh Ngọ,Mậu Thìn,Canh Ngọ,Đại Lâm Mộc,Lộ Bàng Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Mậu Thìn|Tân Mùi,Mậu Thìn,Tân Mùi,Đại Lâm Mộc,Lộ Bàng Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Nhâm Thân,Mậu Thìn,Nhâm Thân,Đại Lâm Mộc,Kiếm Phong Kim,Mộc,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Mậu Thìn|Quý Dậu,Mậu Thìn,Quý Dậu,Đại Lâm Mộc,Kiếm Phong Kim,Mộc,Kim,tuong_khac,luc_hop,khong,tinh-toan,
Mậu Thìn|Giáp Tuất,Mậu Thìn,Giáp Tuất,Đại Lâm Mộc,Sơn Đầu Hỏa,Mộc,Hỏa,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Ất Hợi,Mậu Thìn,Ất Hợi,Đại Lâm Mộc,Sơn Đầu Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Mậu Thìn|Bính Tý,Mậu Thìn,Bính Tý,Đại Lâm Mộc,Giản Hạ Thủy,Mộc,Thủy,tuong_sinh,tam_hop,khong,tinh-toan,
Mậu Thìn|Đinh Sửu,Mậu Thìn,Đinh Sửu,Đại Lâm Mộc,Giản Hạ Thủy,Mộc,Thủy,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Mậu Dần,Mậu Thìn,Mậu Dần,Đại Lâm Mộc,Thành Đầu Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Mậu Thìn|Kỷ Mão,Mậu Thìn,Kỷ Mão,Đại Lâm Mộc,Thành Đầu Thổ,Mộc,Thổ,tuong_khac,luc_hai,khong,tinh-toan,
Mậu Thìn|Canh Thìn,Mậu Thìn,Canh Thìn,Đại Lâm Mộc,Bạch Lạp Kim,Mộc,Kim,tuong_khac,cung_chi,co,tinh-toan,
Mậu Thìn|Tân Tỵ,Mậu Thìn,Tân Tỵ,Đại Lâm Mộc,Bạch Lạp Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Mậu Thìn|Nhâm Ngọ,Mậu Thìn,Nhâm Ngọ,Đại Lâm Mộc,Dương Liễu Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Mậu Thìn|Quý Mùi,Mậu Thìn,Quý Mùi,Đại Lâm Mộc,Dương Liễu Mộc,Mộc,Mộc,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Giáp Thân,Mậu Thìn,Giáp Thân,Đại Lâm Mộc,Tuyền Trung Thủy,Mộc,Thủy,tuong_sinh,tam_hop,khong,tinh-toan,
Mậu Thìn|Ất Dậu,Mậu Thìn,Ất Dậu,Đại Lâm Mộc,Tuyền Trung Thủy,Mộc,Thủy,tuong_sinh,luc_hop,khong,tinh-toan,
Mậu Thìn|Bính Tuất,Mậu Thìn,Bính Tuất,Đại Lâm Mộc,Ốc Thượng Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Đinh Hợi,Mậu Thìn,Đinh Hợi,Đại Lâm Mộc,Ốc Thượng Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Mậu Thìn|Mậu Tý,Mậu Thìn,Mậu Tý,Đại Lâm Mộc,Tích Lịch Hỏa,Mộc,Hỏa,tuong_sinh,tam_hop,khong,tinh-toan,
Mậu Thìn|Kỷ Sửu,Mậu Thìn,Kỷ Sửu,Đại Lâm Mộc,Tích Lịch Hỏa,Mộc,Hỏa,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Canh Dần,Mậu Thìn,Canh Dần,Đại Lâm Mộc,Tùng Bách Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Mậu Thìn|Tân Mão,Mậu Thìn,Tân Mão,Đại Lâm Mộc,Tùng Bách Mộc,Mộc,Mộc,tuong_hoa,luc_hai,khong,tinh-toan,
Mậu Thìn|Nhâm Thìn,Mậu Thìn,Nhâm Thìn,Đại Lâm Mộc,Trường Lưu Thủy,Mộc,Thủy,tuong_sinh,cung_chi,co,tinh-toan,
Mậu Thìn|Quý Tỵ,Mậu Thìn,Quý Tỵ,Đại Lâm Mộc,Trường Lưu Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Mậu Thìn|Giáp Ngọ,Mậu Thìn,Giáp Ngọ,Đại Lâm Mộc,Sa Trung Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Mậu Thìn|Ất Mùi,Mậu Thìn,Ất Mùi,Đại Lâm Mộc,Sa Trung Kim,Mộc,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Bính Thân,Mậu Thìn,Bính Thân,Đại Lâm Mộc,Sơn Hạ Hỏa,Mộc,Hỏa,tuong_sinh,tam_hop,khong,tinh-toan,
Mậu Thìn|Đinh Dậu,Mậu Thìn,Đinh Dậu,Đại Lâm Mộc,Sơn Hạ Hỏa,Mộc,Hỏa,tuong_sinh,luc_hop,khong,tinh-toan,
Mậu Thìn|Mậu Tuất,Mậu Thìn,Mậu Tuất,Đại Lâm Mộc,Bình Địa Mộc,Mộc,Mộc,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Kỷ Hợi,Mậu Thìn,Kỷ Hợi,Đại Lâm Mộc,Bình Địa Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Mậu Thìn|Canh Tý,Mậu Thìn,Canh Tý,Đại Lâm Mộc,Bích Thượng Thổ,Mộc,Thổ,tuong_khac,tam_hop,khong,tinh-toan,
Mậu Thìn|Tân Sửu,Mậu Thìn,Tân Sửu,Đại Lâm Mộc,Bích Thượng Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Nhâm Dần,Mậu Thìn,Nhâm Dần,Đại Lâm Mộc,Kim Bạc Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Mậu Thìn|Quý Mão,Mậu Thìn,Quý Mão,Đại Lâm Mộc,Kim Bạc Kim,Mộc,Kim,tuong_khac,luc_hai,khong,tinh-toan,
Mậu Thìn|Giáp Thìn,Mậu Thìn,Giáp Thìn,Đại Lâm Mộc,Phú Đăng Hỏa,Mộc,Hỏa,tuong_sinh,cung_chi,co,tinh-toan,
Mậu Thìn|Ất Tỵ,Mậu Thìn,Ất Tỵ,Đại Lâm Mộc,Phú Đăng Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Mậu Thìn|Bính Ngọ,Mậu Thìn,Bính Ngọ,Đại Lâm Mộc,Thiên Hà Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Mậu Thìn|Đinh Mùi,Mậu Thìn,Đinh Mùi,Đại Lâm Mộc,Thiên Hà Thủy,Mộc,Thủy,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Mậu Thân,Mậu Thìn,Mậu Thân,Đại Lâm Mộc,Đại Trạch Thổ,Mộc,Thổ,tuong_khac,tam_hop,khong,tinh-toan,
Mậu Thìn|Kỷ Dậu,Mậu Thìn,Kỷ Dậu,Đại Lâm Mộc,Đại Trạch Thổ,Mộc,Thổ,tuong_khac,luc_hop,khong,tinh-toan,
Mậu Thìn|Canh Tuất,Mậu Thìn,Canh Tuất,Đại Lâm Mộc,Thoa Xuyến Kim,Mộc,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Tân Hợi,Mậu Thìn,Tân Hợi,Đại Lâm Mộc,Thoa Xuyến Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Mậu Thìn|Nhâm Tý,Mậu Thìn,Nhâm Tý,Đại Lâm Mộc,Tang Đố Mộc,Mộc,Mộc,tuong_hoa,tam_hop,khong,tinh-toan,
Mậu Thìn|Quý Sửu,Mậu Thìn,Quý Sửu,Đại Lâm Mộc,Tang Đố Mộc,Mộc,Mộc,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Giáp Dần,Mậu Thìn,Giáp Dần,Đại Lâm Mộc,Đại Khê Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Mậu Thìn|Ất Mão,Mậu Thìn,Ất Mão,Đại Lâm Mộc,Đại Khê Thủy,Mộc,Thủy,tuong_sinh,luc_hai,khong,tinh-toan,
Mậu Thìn|Bính Thìn,Mậu Thìn,Bính Thìn,Đại Lâm Mộc,Sa Trung Thổ,Mộc,Thổ,tuong_khac,cung_chi,co,tinh-toan,
Mậu Thìn|Đinh Tỵ,Mậu Thìn,Đinh Tỵ,Đại Lâm Mộc,Sa Trung Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Mậu Thìn|Mậu Ngọ,Mậu Thìn,Mậu Ngọ,Đại Lâm Mộc,Thiên Thượng Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Mậu Thìn|Kỷ Mùi,Mậu Thìn,Kỷ Mùi,Đại Lâm Mộc,Thiên Thượng Hỏa,Mộc,Hỏa,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Mậu Thìn|Canh Thân,Mậu Thìn,Canh Thân,Đại Lâm Mộc,Thạch Lựu Mộc,Mộc,Mộc,tuong_hoa,tam_hop,khong,tinh-toan,
Mậu Thìn|Tân Dậu,Mậu Thìn,Tân Dậu,Đại Lâm Mộc,Thạch Lựu Mộc,Mộc,Mộc,tuong_hoa,luc_hop,khong,tinh-toan,
Mậu Thìn|Nhâm Tuất,Mậu Thìn,Nhâm Tuất,Đại Lâm Mộc,Đại Hải Thủy,Mộc,Thủy,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
